Post,Caption,Date,likesComment,IdFatherComment,IdChildComment,Username,UserComment
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-03-07T03:18:36.000Z,2 ,102,,jessicabezak,This was you today 😂😂 @amanda_bezak
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-03-09T18:57:42.000Z,1 ,103,,thevincenzolandino,@schmittastic 😂
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-04-03T16:44:25.000Z,1 ,104,,moregonevans,"@karen.a.va see, you’re supposed to laugh 😉😘❤️"
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-04-04T16:04:02.000Z,0,105,,cmadrazom,@sofivallejo
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-04-06T22:34:38.000Z,2 ,106,,ali_bokhamseen,@a_abdulmutaleb @ashraf687
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-04-11T19:25:08.000Z,1 ,107,,sahilalright,Is it me or he looks like Aldrich killian
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-01-12T21:27:35.000Z,1 ,108,,ffernando7777,@bigdaddyvictoria
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-01-12T21:27:57.000Z,1 ,109,,ffernando7777,@polo.dlm
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-01-15T03:09:56.000Z,4 ,110,,halfbakedpinoy,My wife has the same reaction.. 🤣😂😆🍌🌋
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-01-17T23:47:41.000Z,0,111,,andrew_rios_,@scottbrackenn
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-01-20T21:25:48.000Z,5 ,112,,jay.liptak,What speed made her top come undone?
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-01-24T01:32:51.000Z,0,113,,j_o_e_y_s_,That’s too cute❤️
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-01-24T03:19:03.000Z,1 ,114,,jvh13m,@christinehiidalgo
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-01-24T14:48:56.000Z,0,115,,tnymoen,@kristinmathisen 😁
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-01-26T23:01:16.000Z,1 ,116,,kaimanalii,This is us. 😂 @drewskee808
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-02-01T00:19:47.000Z,1 ,117,,zoe.yager,@tracy.yager
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-02-02T18:08:23.000Z,1 ,118,,mn.sang,@_mchelle.v
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-02-09T09:58:29.000Z,2 ,119,,yoskayt,@adrii._.01
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-02-12T07:14:03.000Z,0,120,,elyod3,Hahaha!! Love it!
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-12-06T03:14:38.000Z,0,121,,jhosted,👌🏽👈🏽 🔝
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-12-09T21:44:27.000Z,2 ,122,,albertlee_,@funasaki.teron @cobilee25
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-12-11T10:52:58.000Z,1 ,123,,mechani.cal,@jessswan 😂
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-12-12T21:25:59.000Z,0,124,,ricardocross,@kristinev.gallegos 😘😘😘
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-12-13T21:42:57.000Z,0,125,,felipemorales90,@jamferco
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-12-18T01:45:43.000Z,0,126,,benjaminrl_,👌👌
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-12-19T16:25:46.000Z,0,127,,tarims,@jamesshim87
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-12-31T02:59:07.000Z,0,128,,wavesofbliss_soundtherapy,@jwadope
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-01-01T22:52:17.000Z,0,129,,hoonyshinn,@dskang89
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-01-09T09:07:31.000Z,1 ,130,,zelmagutierrezgonzales,@marcelvanoasla
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2020-01-11T14:10:56.000Z,1 ,131,,tweej101,@samsammysambo
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-25T22:50:57.000Z,2 ,132,,shanonscully,@trentankruger when did you get a Tesla? Lol
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-26T00:44:52.000Z,2 ,133,,atl.mumu,@sincerely.niaa
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-26T04:00:22.000Z,6 ,134,,general_parking_spot,U should get her in a Dodge demon
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-26T04:13:52.000Z,1 ,135,,stevehearst,@loreehearst ❤️👏
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-27T02:32:14.000Z,2 ,136,,bavinport,Gay af
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-27T03:28:41.000Z,4 ,137,,ottobismar1,"2029 : mom, why did people in 2019 often shocked by this normal acceleration?"
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-28T02:29:36.000Z,0,138,,revcates,Nice @garrettleight Kinneys!
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-28T10:33:26.000Z,1 ,139,,tariqkhans,Posts like this just make Tesla’s seem gay AF !
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-28T19:37:46.000Z,9 ,140,,_grferreira,"This car isn't scary!! Throw this women in a Lamborghini and ler her listen to the beautiful v12 singing or inside a Demon so she can hear the roar of a V8 mixed with the whine of a powerful supercharger and if you want to go crazier throw her inside a 1000hp supra and let her enjoy the ""sstustustutututu""."
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-29T08:10:25.000Z,1 ,141,,valeriasancha,@martim.m em pasa aixo amb tu y e bmw tiooo jajajaj
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-12-02T04:53:37.000Z,0,142,,taheri.hasan71,@mo.ali.tahery
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-12-04T10:52:19.000Z,5 ,143,,danoleye,Ahahah that queer screams trust fund baby in his gay salmon v
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-12-04T21:47:57.000Z,0,144,,juan_tep_58,@marielita_aam cuando sientes la velocidad en tu pancita jajaja
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-22T20:00:23.000Z,1 ,145,,samueleestrada,@_gabriel_estrada
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-22T20:09:35.000Z,7 ,146,,juliangutierrez5,I'll buy one if it gets her 💦💦
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-22T20:54:23.000Z,1 ,147,,eivindrs,@ingerbknudsen
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-22T22:41:54.000Z,2 ,148,,lysxvo,@lysxvo myself
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-23T03:08:11.000Z,2 ,149,,ashketchumponchu,???
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-23T12:05:33.000Z,5 ,150,,jakob.leander,Try it on a German highway
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-23T13:28:10.000Z,1 ,151,,jayboihd210.tv,Lol
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-23T15:06:02.000Z,1 ,152,,houlegraversen,@trine_oxholm
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-23T17:30:18.000Z,0,153,,prattcyrus,Fake!!!
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-24T03:34:54.000Z,0,154,,gypsytnt,@joe.last.insta
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-24T05:38:44.000Z,1 ,155,,grigzyy,@courtneyy95
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-25T14:49:27.000Z,0,156,,spewnewt,@lindze.quillen
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-04T02:23:26.000Z,0,157,,_lukecarney,CHECK OUT MY DM
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-04T06:59:53.000Z,2 ,158,,grant_branstetter,@hannah.wood
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-09T18:39:46.000Z,2 ,159,,teddy_but_better,@ned.hibberd @bellapug11
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-13T21:24:21.000Z,1 ,160,,kiekste,❤️
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-16T10:15:35.000Z,0,161,,mattyrdunc,@_jane_sim this will be fun
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-20T06:39:44.000Z,1 ,162,,beautythroughmyeyes,"@kingstage3 sorry, I love you 🤣🤣🤣"
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-22T06:26:50.000Z,1 ,163,,chrishorton.90,@heathernash93
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-22T07:06:57.000Z,0,164,,speedbooost,Girl is nice. U keep the car 👍👍
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-22T08:34:52.000Z,0,165,,thatonesagittariusboi,@farizxify
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-22T17:00:38.000Z,0,166,,rs.gera,🥱
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-22T17:39:08.000Z,6 ,167,,_yo_pauly_,She’s faking it...stay woke 😳
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-22T19:06:38.000Z,0,168,,art_yervin,Шкура потекла
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-13T13:47:48.000Z,0,169,,steezyysosa,@xojaayyy 😂❤️🐸
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-13T21:44:21.000Z,0,170,,hammock_havens,..Ohh man is this what @teslamotors has been working on with @lovensetoys .. i mean they both have HIUGE smiles and the women is in AW.. what more could you ask for
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-15T17:45:53.000Z,0,171,,_jennrose_,@graham_matthew_80 😂
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-16T05:34:01.000Z,0,172,,jerzyrep646,All white interior? That must be a pain to clean
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-16T12:37:17.000Z,1 ,173,,ericoduke,@kelvgram @chua.wa @alexis_maliksi 😜
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-16T14:13:43.000Z,1 ,174,,northweek,Verified
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-18T01:56:46.000Z,5 ,175,,chronormcgregor,I need a Tesla in my life 🙏 It's all I think about day and night lol I'm obsessed #oneday
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-18T08:46:12.000Z,3 ,176,,philipngass,@olivergass
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-21T21:42:44.000Z,2 ,177,,lollidsm,@foldakr get ekki beðið eftir að gera þetta alla daga 👏🤪❤️
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-22T21:30:49.000Z,2 ,178,,sweetlou1320_,Lmfao I guess he never been under boost lol
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-24T11:26:17.000Z,1 ,179,,aleixabrado,@nataliacnbl teletransporte
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-02T23:44:29.000Z,3 ,180,,terikcroiset,@maryannplouv nous tout a l'heure
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-28T02:41:16.000Z,0,181,,waygoer,🤘🧚‍♂️🤘
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-28T10:49:19.000Z,0,182,,bobhasadream,@ellisonkaty
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-28T13:04:20.000Z,1 ,183,,realestate_ric_,@rosaelena07 @ximenoboa your kids! Lol
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-29T13:52:30.000Z,1 ,184,,dkouroupis99,@franniee.b
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-30T02:08:11.000Z,0,185,,allenjsz,@jhanda2480
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-03T17:43:45.000Z,0,186,,n_tiwarii,@anikashetty_ pt 2
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-04T06:43:46.000Z,2 ,187,,kisuniastarshop,We can still have a future
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-04T15:44:39.000Z,0,188,,xjanxa,@freerkschuett
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-05T03:37:58.000Z,0,189,,jessica.rigoli,@rickrigoli 😂😂
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-05T13:19:05.000Z,1 ,190,,cecilia.a.a.a,@osmaniacc jij bij mij 😒
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-07T02:03:15.000Z,2 ,191,,mo.drips,I don’t get this video ?
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-13T09:37:54.000Z,0,192,,mrkennyv,@lotte.dz ... to be 🙌
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-19T18:07:38.000Z,0,193,,hamelikianoosh,@teslamotors ❤❤❤❤
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-19T22:12:59.000Z,0,194,,adamantium_steele,@iwokeuplikethisyup Type “R” 🤣
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-20T15:33:29.000Z,0,195,,deanlalap,Hi @helen_wadurmelon
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-21T08:42:13.000Z,2 ,196,,elifyenipinarr,@aybikegun
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-21T12:19:41.000Z,0,197,,nathandamsteeg,@rsn.leon Giel misschien 🤣🤣
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-21T19:14:32.000Z,0,198,,b1ack.angel,@smonfscher @DerLiebePorschefahrerDerMichZumRennenAuffordernWollte🤔🔝😂🙌🏻
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-22T06:05:15.000Z,0,199,,soza.pidgeon,"When guys go from doing this in Lamborghinis and GTRs to Teslas, that's when you know you've made it"
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-24T16:17:36.000Z,0,200,,jazmyn_moore,@marquettemoore 😑
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-24T19:03:02.000Z,0,201,,zeek920,Tesla 2020 Roaster is finna be a blast
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-27T02:01:18.000Z,2 ,202,,hpresley,Still waiting for ludicrous mode @jspresley
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-27T14:58:32.000Z,1 ,203,,gabe.canicosa,@kaecurameng
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-27T23:50:02.000Z,0,204,,nanulovesu,@8lijah_rahal @jazzy_oama_flower
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-13T18:07:10.000Z,0,205,,thinking.thinkers,@taxgeek9
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-13T19:36:06.000Z,0,206,,ealopez16,@marqu33n
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-13T19:38:31.000Z,1 ,207,,bo_aylor,@hannahcurtyy
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-14T01:33:30.000Z,1 ,208,,konz_b,@alibutskiy
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-14T15:38:49.000Z,0,209,,plutoindisguise,@ciaratroutt
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-15T02:38:05.000Z,0,210,,m.ttg,@dr.kaylamarie
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-15T08:58:25.000Z,0,211,,e_k_workout_n_eats,Sorry no engine revs=boring car
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-16T05:27:14.000Z,1 ,212,,morganhardley,@mimitinthisb ❤️
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-17T05:28:21.000Z,0,213,,art.mehdi_sh,👍
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-18T18:30:28.000Z,0,214,,brian_shim,@kellyjenine except I push your forehead back first 😂
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-19T17:00:32.000Z,1 ,215,,cptn_rex,Is this video taken with the internal cameras?
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-10T04:47:16.000Z,0,216,,analogsystems,Love the launch 🚀
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-10T07:39:34.000Z,0,217,,yesmrking,@dr_adams
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-10T16:05:07.000Z,0,218,,emanuelzichtl,:D
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-10T20:19:57.000Z,0,219,,mosmrkissoon,@alexandra_renuka
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-11T05:50:51.000Z,0,220,,teslavseverything,That torque 🔥
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-11T13:31:16.000Z,0,221,,46_motors,👏👏
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-11T13:31:19.000Z,0,222,,46_motors,👏👏
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-11T23:54:53.000Z,1 ,223,,mohamadali.mollaei,"Hello My name is Mohammad from Iran My age is 19 years I have a few ideas about cars And I have inventions in the field of cars I have invented a device that can help keep the cabin temperature at the right temperature after the car is turned off to prevent the car's leather from disappearing, and I have several other ideas that I would be happy to work with"
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-12T02:31:55.000Z,0,224,,malinaka6,Do U have Thai musics?😅😁
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-12T06:00:58.000Z,0,225,,tabikha,@whitbh
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-12T11:07:05.000Z,0,226,,jorgenwaa,@tonjevendela
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-12T14:30:42.000Z,1 ,227,,rpbina,@paula.g25 @_alise23_ jaasametaas un jaanopeerk visaam kopaa😭😍😂😂
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-12T22:37:47.000Z,1 ,228,,michael.conley.3538,@toeheadbaby
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-05T23:38:58.000Z,0,229,,usmarttech,"This is awesome, @mikepfau! “I cannot not react” sounds about right when we’re talking about @teslamotors. 🙌"
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-06T03:41:46.000Z,0,230,,888makai,❤️❤️❤️
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-06T09:48:56.000Z,1 ,231,,dailyhabitsofamouspeople,💯
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-06T14:32:13.000Z,0,232,,adria_trade,hope one day ill be able to have one!
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-06T17:13:44.000Z,2 ,233,,stephaniebenzcsq,I would follow this page but her face annoys me
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-07T20:06:40.000Z,1 ,234,,frankcanchola_1,@dahomi3.l0aky ur dads car lmao
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-08T00:48:43.000Z,0,235,,dannypolj,@lsabs7 @jsteti
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-08T15:22:47.000Z,0,236,,mostafa_ab_mosbat,Tesla ♡♥♡♥♡♥♡
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-08T16:41:01.000Z,1 ,237,,coldlove_,@that_hair lmao your neck
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-09T01:38:04.000Z,0,238,,shawnphipps,@atencio_nicole
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-09T01:56:38.000Z,0,239,,megxhilll,My remission gift 🎁 💕💁🏼‍♀️🌈✨ 4 years.. 🚗 ❤️✨
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-10T00:13:22.000Z,0,240,,dj_eddie_z,We should collab on a Kings DJ Tesla Model X 😝💜🎶🚘👌🏽🏀
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-05T06:43:20.000Z,0,241,,mohdysf2,As Tesla user we need the Wifi working as cellular network .. specially when there is no coverage area .. now we have mobile internet and wifi working fine .. what if you out of the state .. to keep car always connected .. the wifi is the solution .. remove the Barriers and let your customers enjoy their Tesla by the way they like
https://www.instagram.com/p/B166OkVBPJR/,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-05T07:23:08.000Z,0,242,,ridetechnews,Verified
